7388;#doc=childhood.2.txt;;;;;;;;;;;;;;;;;;;;;;;;
8418;7;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8419;8;quot;QUOT;NONLEX;;;;;;;;;NONLEX;QUOT;NONLEX;;;;;;;;;;
8420;9;";";";";SENT;;;;;;;;;SENT;";";SENT;;;;;;;;;;
8421;;;;;;;;;;;;;;;;;;;;;;;;;
8422;1;Вооот;ВОТ;PART;distort;;т;о;о;о;в;;S;ВОООТ;S n inan nonflex nonflex;;;;;;;;;;
8423;2;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8424;3;quot;QUOT;NONLEX;;;;;;;;;NONLEX;QUOT;NONLEX;;;;;;;;;;
8425;4;";";";";SENT;;;;;;;;;SENT;";";SENT;;;;;;;;;;
8426;;;;;;;;;;;;;;;;;;;;;;;;;
8427;1;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8428;2;gt;GT;NONLEX;;;;;;;;;NONLEX;GT;NONLEX;;;;;;;;;;
8429;3;";";";";PUNC;;;;;;;;;PUNC;";";PUNC;;;;;;;;;;
8430;4;вот;ВОТ;PART;;;т;о;в;;;;PART;ВОТ;PART;;;;;;;;;;
8431;5;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8432;6;lt;LT;NONLEX;;;;;;;;;NONLEX;LT;NONLEX;;;;;;;;;;
8433;7;";";";";SENT;;;;;;;;;SENT;";";SENT;;;;;;;;;;
8434;;;;;;;;;;;;;;;;;;;;;;;;;
8435;1;/;/;PUNC;;;;;;;;;PUNC;/;PUNC;;;;;;;;;;
8436;2;distinct;DISTINCT;NONLEX;;;;;;;;;NONLEX;DISTINCT;NONLEX;;;;;;;;;;
8437;3;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8438;4;gt;GT;NONLEX;;;;;;;;;NONLEX;GT;NONLEX;;;;;;;;;;
8439;5;";";";";SENT;;;;;;;;;SENT;";";SENT;;;;;;;;;;
8440;;;;;;;;;;;;;;;;;;;;;;;;;
8441;1;Между;МЕЖДУ;PR;;;у;д;ж;е;м;;PR;МЕЖДУ;PR;;;;;;;;;;
8442;2;этими;ЭТОТ;APRO - ins pl - -;;;и;м;и;т;э;;A;ЭТОТ;A - ins pl plen - -;;;;;;;;;;
8443;3;двумя;ДВА;NUM ins - -;;;я;м;у;в;д;;NUM;ДВА;NUM ins - -;;;;;;;;;;
8444;4;проходами;ПРОХОД;S m inan ins pl;;;и;м;а;д;о;х;S;ПРОХОД;S m inan ins pl;;;;;;;;;;
8445;5;стоит;СТОЯТЬ;V ipf praes sg indic - 3p;;;т;и;о;т;с;;V;СТОЯТЬ;V ipf praes sg indic - 3p;;;;;;;;;;
8446;6;другой;ДРУГОЙ;APRO - nom sg m -;;;й;о;г;у;р;д;A;ДРУГОЙ;A - nom sg plen m -;;;;;;;;;;
8447;7;шифанер;ШИФОНЬЕР;S f inan nom pl;distort;;р;е;н;а;ф;и;S;ШИФАНЕРА;S f inan gen pl;;;;;;;;;;
8448;8;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
8449;9;ээм;ЭЭМ;NONLEX;;;м;э;э;;;;S;ЭЭМ;S n inan nonflex nonflex;;;;;;;;;;
8450;10;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
8451;11;слева;СЛЕВА;ADV -;;;а;в;е;л;с;;ADV;СЛЕВА;ADV -;;;;;;;;;;
8452;12;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
8453;13;получается;ПОЛУЧАТЬСЯ;V ipf praes sg indic - 3p;;;я;с;т;е;а;ч;V;ПОЛУЧАТЬСЯ;V ipf praes sg indic - 3p;;;;;;;;;;
8454;14;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
8455;15;телевизор;ТЕЛЕВИЗОР;S m inan acc sg;;;р;о;з;и;в;е;S;ТЕЛЕВИЗОР;S m inan acc sg;;;;;;;;;;
8456;16;на;НА;PR;;;а;н;;;;;PR;НА;PR;;;;;;;;;;
8457;17;тумбочке;ТУМБОЧКА;S f inan loc sg;;;е;к;ч;о;б;м;S;ТУМБОЧКА;S f inan loc sg;;;;;;;;;;
8458;18;с;С;PR;;;с;;;;;;PR;С;PR;;;;;;;;;;
8459;19;видаком;ВИДАК;S f inan ins sg;;;м;о;к;а;д;и;S;ВИДАК;S f inan acc sg;;;;;;;;;;
8460;20;и;И;CONJ;;;и;;;;;;CONJ;И;CONJ;;;;;;;;;;
8461;21;вот;ВОТ;PART;;;т;о;в;;;;PART;ВОТ;PART;;;;;;;;;;
8462;22;с;С;PR;;;с;;;;;;PR;С;PR;;;;;;;;;;
8463;23;этой;ЭТОТ;APRO - loc sg f -;;;й;о;т;э;;;A;ЭТОТ;A - loc sg plen f -;;;;;;;;;;
8464;24;вот;ВОТ;PART;;;т;о;в;;;;PART;ВОТ;PART;;;;;;;;;;
8465;25;стороны;СТОРОНА;S f inan gen sg;;;ы;н;о;р;о;т;S;СТОРОНА;S f inan gen sg;;;;;;;;;;
8466;26;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
8467;27;вот;ВОТ;PART;;;т;о;в;;;;PART;ВОТ;PART;;;;;;;;;;
8468;28;у;У;PR;;;у;;;;;;PR;У;PR;;;;;;;;;;
8469;29;этой;ЭТОТ;APRO - gen sg f -;;;й;о;т;э;;;A;ЭТОТ;A - loc sg plen f -;;;;;;;;;;
8470;30;вот;ВОТ;PART;;;т;о;в;;;;PART;ВОТ;PART;;;;;;;;;;
8471;31;стены;СТЕНА;S f inan gen sg;;;ы;н;е;т;с;;S;СТЕНА;S f inan nom pl;;;;;;;;;;
8472;32;стоит;СТОЯТЬ;V ipf praes sg indic - 3p;;;т;и;о;т;с;;V;СТОЯТЬ;V ipf praes sg indic - 3p;;;;;;;;;;
8473;33;большой;БОЛЬШОЙ;A - nom sg m -;;;й;о;ш;ь;л;о;A;БОЛЬШОЙ;A - nom sg plen m -;;;;;;;;;;
8474;34;такой;ТАКОЙ;APRO - nom sg m;;;й;о;к;а;т;;A;ТАКОЙ;A - nom sg plen m -;;;;;;;;;;
8475;35;диван;ДИВАН;S m inan nom sg;;;н;а;в;и;д;;S;ДИВАН;S m inan nom sg;;;;;;;;;;
8476;36;.;.;SENT;;;;;;;;;SENT;.;SENT;;;;;;;;;;
8477;;;;;;;;;;;;;;;;;;;;;;;;;
8478;1;Значит;ЗНАЧИТ;ADV -;;;т;и;ч;а;н;з;ADV;ЗНАЧИТ;ADV -;;;;;;;;;;
8479;2;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
8480;3;они;ОНИ;SPRO pl - - nom;;;и;н;о;;;;SPRO;ОНИ;SPRO pl - - nom;;;;;;;;;;
8481;4;уходят;УХОДИТЬ;V ipf praes pl indic - 3p;;;т;я;д;о;х;у;V;УХОДИТЬ;V ipf praes pl indic - 3p;;;;;;;;;;
8482;5;.;.;SENT;;;;;;;;;SENT;.;SENT;;;;;;;;;;
8483;;;;;;;;;;;;;;;;;;;;;;;;;
8484;1;Ну;НУ;PART;;;у;н;;;;;PART;НУ;PART;;;;;;;;;;
8485;2;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8486;3;lt;LT;NONLEX;;;;;;;;;NONLEX;LT;NONLEX;;;;;;;;;;
8487;4;";";";";PUNC;;;;;;;;;PUNC;";";PUNC;;;;;;;;;;
8488;5;distinct;DISTINCT;NONLEX;;;;;;;;;NONLEX;DISTINCT;NONLEX;;;;;;;;;;
8489;6;form;FORM;NONLEX;;;;;;;;;NONLEX;FORM;NONLEX;;;;;;;;;;
8490;7;#ОШИБКА!;#ОШИБКА!;PUNC;;;;;;;;;PUNC;#ОШИБКА!;PUNC;;;;;;;;;;
8491;8;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8492;9;quot;QUOT;NONLEX;;;;;;;;;NONLEX;QUOT;NONLEX;;;;;;;;;;
8493;10;";";";";SENT;;;;;;;;;SENT;";";SENT;;;;;;;;;;
8494;;;;;;;;;;;;;;;;;;;;;;;;;
8495;1;Рит;РИТА;S m inan nom sg persn;;;т;и;р;;;;S;РИТА;S m inan nom sg;;;;;;;;;;
8496;2;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8497;3;quot;QUOT;NONLEX;;;;;;;;;NONLEX;QUOT;NONLEX;;;;;;;;;;
8498;4;";";";";SENT;;;;;;;;;SENT;";";SENT;;;;;;;;;;
8499;;;;;;;;;;;;;;;;;;;;;;;;;
8500;1;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8501;2;gt;GT;NONLEX;;;;;;;;;NONLEX;GT;NONLEX;;;;;;;;;;
8502;3;";";";";SENT;;;;;;;;;SENT;";";SENT;;;;;;;;;;
8503;;;;;;;;;;;;;;;;;;;;;;;;;
8504;1;Рита;РИТА;S f anim nom sg persn;;;а;т;и;р;;;S;РИТА;S f anim nom sg;;;;;;;;;;
8505;2;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8506;3;lt;LT;NONLEX;;;;;;;;;NONLEX;LT;NONLEX;;;;;;;;;;
8507;4;";";";";SENT;;;;;;;;;SENT;";";SENT;;;;;;;;;;
8508;;;;;;;;;;;;;;;;;;;;;;;;;
8509;1;/;/;PUNC;;;;;;;;;PUNC;/;PUNC;;;;;;;;;;
8510;2;distinct;DISTINCT;NONLEX;;;;;;;;;NONLEX;DISTINCT;NONLEX;;;;;;;;;;
8511;3;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8512;4;gt;GT;NONLEX;;;;;;;;;NONLEX;GT;NONLEX;;;;;;;;;;
8513;5;";";";";SENT;;;;;;;;;SENT;";";SENT;;;;;;;;;;
8514;;;;;;;;;;;;;;;;;;;;;;;;;
8515;1;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
8516;2;представь;ПРЕДСТАВИТЬ;V pf - sg imper - 2p;;;ь;в;а;т;с;д;V;ПРЕДСТАВИТЬ;V pf - sg imper - 2p;;;;;;;;;;
8517;3;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
8518;4;сколько;СКОЛЬКО;ADV -;;;о;к;ь;л;о;к;ADV;СКОЛЬКО;ADV -;;;;;;;;;;
8519;5;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8520;6;lt;LT;NONLEX;;;;;;;;;NONLEX;LT;NONLEX;;;;;;;;;;
8521;7;";";";";PUNC;;;;;;;;;PUNC;";";PUNC;;;;;;;;;;
8522;8;distinct;DISTINCT;NONLEX;;;;;;;;;NONLEX;DISTINCT;NONLEX;;;;;;;;;;
8523;9;form;FORM;NONLEX;;;;;;;;;NONLEX;FORM;NONLEX;;;;;;;;;;
8524;10;#ОШИБКА!;#ОШИБКА!;PUNC;;;;;;;;;PUNC;#ОШИБКА!;PUNC;;;;;;;;;;
8525;11;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8526;12;quot;QUOT;NONLEX;;;;;;;;;NONLEX;QUOT;NONLEX;;;;;;;;;;
8527;13;";";";";PUNC;;;;;;;;;PUNC;";";PUNC;;;;;;;;;;
8528;14;от;ОТ;PR;;;т;о;;;;;PR;ОТ;PR;;;;;;;;;;
8529;15;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8530;16;quot;QUOT;NONLEX;;;;;;;;;NONLEX;QUOT;NONLEX;;;;;;;;;;
8531;17;";";";";SENT;;;;;;;;;SENT;";";SENT;;;;;;;;;;
8532;;;;;;;;;;;;;;;;;;;;;;;;;
8533;1;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8534;2;gt;GT;NONLEX;;;;;;;;;NONLEX;GT;NONLEX;;;;;;;;;;
8535;3;";";";";PUNC;;;;;;;;;PUNC;";";PUNC;;;;;;;;;;
8536;4;вот;ВОТ;PART;;;т;о;в;;;;PART;ВОТ;PART;;;;;;;;;;
8537;5;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8538;6;lt;LT;NONLEX;;;;;;;;;NONLEX;LT;NONLEX;;;;;;;;;;
8539;7;";";";";SENT;;;;;;;;;SENT;";";SENT;;;;;;;;;;
8540;;;;;;;;;;;;;;;;;;;;;;;;;
8541;1;/;/;PUNC;;;;;;;;;PUNC;/;PUNC;;;;;;;;;;
8542;2;distinct;DISTINCT;NONLEX;;;;;;;;;NONLEX;DISTINCT;NONLEX;;;;;;;;;;
8543;3;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8544;4;gt;GT;NONLEX;;;;;;;;;NONLEX;GT;NONLEX;;;;;;;;;;
8545;5;";";";";SENT;;;;;;;;;SENT;";";SENT;;;;;;;;;;
8546;;;;;;;;;;;;;;;;;;;;;;;;;
8547;1;вообще;ВООБЩЕ;ADV -;;;е;щ;б;о;о;в;ADV;ВООБЩЕ;ADV -;;;;;;;;;;
8548;2;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
8549;3;ну;НУ;PART;;;у;н;;;;;PART;НУ;PART;;;;;;;;;;
8550;4;докуда;ДОКУДА;ADV -;;;а;д;у;к;о;д;ADV;ДОКУДА;ADV -;;;;;;;;;;
8551;5;может;МОЧЬ;V ipf praes sg indic - 3p;;;т;е;ж;о;м;;V;МОЧЬ;V ipf praes sg indic - 3p;;;;;;;;;;
8552;6;дотянуться;ДОТЯНУТЬСЯ;V pf - - inf - -;;;я;с;ь;т;у;н;V;ДОТЯНУТЬСЯ;V pf - - inf - -;;;;;;;;;;
8553;7;восьмимесячный;ВОСЬМИМЕСЯЧНЫЙ;A - nom sg m -;;;й;ы;н;ч;я;с;A;ВОСЬМИМЕСЯЧНЫЙ;A - acc sg plen f -;;;;;;;;;;
8554;8;ребенок;РЕБЕНОК;S f inan nom sg;;;к;о;н;е;б;е;S;РЕБЕНОК;S f inan acc sg;;;;;;;;;;
8555;9;да;ДА;CONJ;;;а;д;;;;;CONJ;ДА;CONJ;;;;;;;;;;
8556;10;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
8557;11;условно;УСЛОВНО;ADV -;;;о;н;в;о;л;с;ADV;УСЛОВНО;ADV -;;;;;;;;;;
8558;12;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
8559;13;который;КОТОРЫЙ;APRO - nom sg m -;;;й;ы;р;о;т;о;A;КОТОРЫЙ;A - nom sg plen m -;;;;;;;;;;
8560;14;только-только;ТОЛЬКО-ТОЛЬКО;ADV -;;;о;к;ь;л;о;т;ADV;ТОЛЬКО-ТОЛЬКО;ADV -;;;;;;;;;;
8561;15;научился;НАУЧИТЬСЯ;V pf praet sg indic m -;;;я;с;л;и;ч;у;V;НАУЧИТЬСЯ;V pf praet sg indic m -;;;;;;;;;;
8562;16;ползать;ПОЛЗАТЬ;V ipf - - inf - -;;;ь;т;а;з;л;о;V;ПОЛЗАТЬ;V ipf - - inf - -;;;;;;;;;;
8563;17;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
8564;18;ну;НУ;PART;;;у;н;;;;;PART;НУ;PART;;;;;;;;;;
8565;19;каким-то;КАКОЙ-ТО;APRO - ins sg m -;;;о;т;;м;и;к;A;КАКОЙ-ТО;A - ins sg plen m -;;;;;;;;;;
8566;20;образом;ОБРАЗ;S m inan ins sg;;;м;о;з;а;р;б;S;ОБРАЗ;S m inan ins sg;;;;;;;;;;
8567;21;себя;СЕБЯ;SPRO - - - acc;;;я;б;е;с;;;SPRO;СЕБЯ;SPRO - - - acc;;;;;;;;;;
8568;22;перемещать;ПЕРЕМЕЩАТЬ;V ipf - - inf - -;;;ь;т;а;щ;е;м;V;ПЕРЕМЕЩАТЬ;V ipf - - inf - -;;;;;;;;;;
8569;23;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
8570;24;да;ДА;PART;;;а;д;;;;;CONJ;ДА;CONJ;;;;;;;;;;
8571;25;ну;НУ;PART;;;у;н;;;;;PART;НУ;PART;;;;;;;;;;
8572;26;то есть;то есть;ZERO;;;ь;т;с;е;;о;-;то есть;-;;;;;;;;;;
8573;27;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
8574;28;я;Я;SPRO sg 1p - nom;;;я;;;;;;SPRO;Я;SPRO sg 1p - nom;;;;;;;;;;
8575;29;думаю;ДУМАТЬ;V ipf praes sg indic - 1p;;;ю;а;м;у;д;;V;ДУМАТЬ;V ipf praes sg indic - 1p;;;;;;;;;;
8576;30;что;ЧТО;CONJ;;;о;т;ч;;;;CONJ;ЧТО;CONJ;;;;;;;;;;
8577;31;для;ДЛЯ;PR;;;я;л;д;;;;PR;ДЛЯ;PR;;;;;;;;;;
8578;32;ребенка;РЕБЕНОК;S m anim acc sg;;;а;к;н;е;б;е;S;РЕБЕНОК;S m anim acc sg;;;;;;;;;;
8579;33;это;ЭТО;SPRO n - nom sg;;;о;т;э;;;;S;ЭТО;S n - nom sg;;;;;;;;;;
8580;34;вообще;ВООБЩЕ;ADV -;;;е;щ;б;о;о;в;ADV;ВООБЩЕ;ADV -;;;;;;;;;;
8581;35;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
8582;36;это;ЭТО;SPRO n - nom sg;;;о;т;э;;;;S;ЭТО;S n - nom sg;;;;;;;;;;
8583;37;такое;ТАКОЙ;APRO - nom sg n -;;;е;о;к;а;т;;A;ТАКОЙ;A - nom sg plen n -;;;;;;;;;;
8584;38;событие;СОБЫТИЕ;S n inan nom sg;;;е;и;т;ы;б;о;S;СОБЫТИЕ;S n inan nom sg;;;;;;;;;;
8585;39;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
8586;40;ты;ТЫ;SPRO sg 2p - nom;;;ы;т;;;;;SPRO;ТЫ;SPRO sg 2p - nom;;;;;;;;;;
8587;41;прикинь;ПРИКИНУТЬ;V pf - sg imper - 2p;;;ь;н;и;к;и;р;V;ПРИКИНУТЬ;V pf - sg imper - 2p;;;;;;;;;;
8588;42;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
8589;43;ты;ТЫ;SPRO sg 2p - nom;;;ы;т;;;;;SPRO;ТЫ;SPRO sg 2p - nom;;;;;;;;;;
8590;44;не;НЕ;PART;;;е;н;;;;;PART;НЕ;PART;;;;;;;;;;
8591;45;мог;МОЧЬ;V ipf praet sg indic m -;;;г;о;м;;;;V;МОЧЬ;V ipf praet sg indic m -;;;;;;;;;;
8592;46;перемещаться;ПЕРЕМЕЩАТЬСЯ;V ipf - - inf - -;;;я;с;ь;т;а;щ;V;ПЕРЕМЕЩАТЬСЯ;V ipf - - inf - -;;;;;;;;;;
8593;47;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
8594;48;а;А;CONJ;;;а;;;;;;CONJ;А;CONJ;;;;;;;;;;
8595;49;тут;ТУТ;ADV -;;;т;у;т;;;;ADV;ТУТ;ADV -;;;;;;;;;;
8596;50;ты;ТЫ;SPRO sg 2p - nom;;;ы;т;;;;;SPRO;ТЫ;SPRO sg 2p - nom;;;;;;;;;;
8597;51;можешь;МОЧЬ;V ipf praes sg indic - 2p;;;ь;ш;е;ж;о;м;V;МОЧЬ;V ipf praes sg indic - 2p;;;;;;;;;;
8598;52;перемещаться;ПЕРЕМЕЩАТЬСЯ;V ipf - - inf - -;;;я;с;ь;т;а;щ;V;ПЕРЕМЕЩАТЬСЯ;V ipf - - inf - -;;;;;;;;;;
8599;53;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
8600;54;капец;КАПЕЦ;PART;;;ц;е;п;а;к;;S;КАПЕЦ;S f inan nom sg;;;;;;;;;;
8601;55;я;Я;SPRO sg 1p - nom;;;я;;;;;;SPRO;Я;SPRO sg 1p - nom;;;;;;;;;;
8602;56;даже;ДАЖЕ;PART;;;е;ж;а;д;;;PART;ДАЖЕ;PART;;;;;;;;;;
8603;57;представить;ПРЕДСТАВИТЬ;V pf - - inf - -;;;ь;т;и;в;а;т;V;ПРЕДСТАВИТЬ;V pf - - inf - -;;;;;;;;;;
8604;58;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8605;59;lt;LT;NONLEX;;;;;;;;;NONLEX;LT;NONLEX;;;;;;;;;;
8606;60;";";";";PUNC;;;;;;;;;PUNC;";";PUNC;;;;;;;;;;
8607;61;distinct;DISTINCT;NONLEX;;;;;;;;;NONLEX;DISTINCT;NONLEX;;;;;;;;;;
8608;62;form;FORM;NONLEX;;;;;;;;;NONLEX;FORM;NONLEX;;;;;;;;;;
8609;63;#ОШИБКА!;#ОШИБКА!;PUNC;;;;;;;;;PUNC;#ОШИБКА!;PUNC;;;;;;;;;;
8610;64;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8611;65;quot;QUOT;NONLEX;;;;;;;;;NONLEX;QUOT;NONLEX;;;;;;;;;;
8612;66;";";";";PUNC;;;;;;;;;PUNC;";";PUNC;;;;;;;;;;
8613;67;се;СЕ;PART;;;е;с;;;;;PART;СЕ;PART;;;;;;;;;;
8614;68;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8615;69;quot;QUOT;NONLEX;;;;;;;;;NONLEX;QUOT;NONLEX;;;;;;;;;;
8616;70;";";";";SENT;;;;;;;;;SENT;";";SENT;;;;;;;;;;
8617;;;;;;;;;;;;;;;;;;;;;;;;;
8618;1;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8619;2;gt;GT;NONLEX;;;;;;;;;NONLEX;GT;NONLEX;;;;;;;;;;
8620;3;";";";";PUNC;;;;;;;;;PUNC;";";PUNC;;;;;;;;;;
8621;4;себе;СЕБЯ;SPRO - - - loc;;;е;б;е;с;;;SPRO;СЕБЯ;SPRO - - - loc;;;;;;;;;;
8622;5;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8623;6;lt;LT;NONLEX;;;;;;;;;NONLEX;LT;NONLEX;;;;;;;;;;
8624;7;";";";";SENT;;;;;;;;;SENT;";";SENT;;;;;;;;;;
8625;;;;;;;;;;;;;;;;;;;;;;;;;
8626;1;/;/;PUNC;;;;;;;;;PUNC;/;PUNC;;;;;;;;;;
8627;2;distinct;DISTINCT;NONLEX;;;;;;;;;NONLEX;DISTINCT;NONLEX;;;;;;;;;;
8628;3;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8629;4;gt;GT;NONLEX;;;;;;;;;NONLEX;GT;NONLEX;;;;;;;;;;
8630;5;";";";";SENT;;;;;;;;;SENT;";";SENT;;;;;;;;;;
8631;;;;;;;;;;;;;;;;;;;;;;;;;
8632;1;этого;ЭТО;SPRO n - gen sg;;;о;г;о;т;э;;S;ЭТО;S n - gen sg;;;;;;;;;;
8633;2;не;НЕ;PART;;;е;н;;;;;PART;НЕ;PART;;;;;;;;;;
8634;3;могу;МОЧЬ;V ipf praes sg indic - 1p;;;у;г;о;м;;;V;МОЧЬ;V ipf praes sg indic - 1p;;;;;;;;;;
8635;4;.;.;SENT;;;;;;;;;SENT;.;SENT;;;;;;;;;;
8636;;;;;;;;;;;;;;;;;;;;;;;;;
8637;1;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8638;2;lt;LT;NONLEX;;;;;;;;;NONLEX;LT;NONLEX;;;;;;;;;;
8639;3;";";";";PUNC;;;;;;;;;PUNC;";";PUNC;;;;;;;;;;
8640;4;distinct;DISTINCT;NONLEX;;;;;;;;;NONLEX;DISTINCT;NONLEX;;;;;;;;;;
8641;5;form;FORM;NONLEX;;;;;;;;;NONLEX;FORM;NONLEX;;;;;;;;;;
8642;6;#ОШИБКА!;#ОШИБКА!;PUNC;;;;;;;;;PUNC;#ОШИБКА!;PUNC;;;;;;;;;;
8643;7;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8644;8;quot;QUOT;NONLEX;;;;;;;;;NONLEX;QUOT;NONLEX;;;;;;;;;;
8645;9;";";";";SENT;;;;;;;;;SENT;";";SENT;;;;;;;;;;
8646;;;;;;;;;;;;;;;;;;;;;;;;;
8647;1;Вооот;ВОТ;S n inan;distort;;т;о;о;о;в;;S;ВОООТ;S n inan nonflex nonflex;;;;;;;;;;
8648;2;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8649;3;quot;QUOT;NONLEX;;;;;;;;;NONLEX;QUOT;NONLEX;;;;;;;;;;
8650;4;";";";";SENT;;;;;;;;;SENT;";";SENT;;;;;;;;;;
8651;;;;;;;;;;;;;;;;;;;;;;;;;
8652;1;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8653;2;gt;GT;NONLEX;;;;;;;;;NONLEX;GT;NONLEX;;;;;;;;;;
8654;3;";";";";PUNC;;;;;;;;;PUNC;";";PUNC;;;;;;;;;;
8655;4;вот;ВОТ;PART;;;т;о;в;;;;PART;ВОТ;PART;;;;;;;;;;
8656;5;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8657;6;lt;LT;NONLEX;;;;;;;;;NONLEX;LT;NONLEX;;;;;;;;;;
8658;7;";";";";SENT;;;;;;;;;SENT;";";SENT;;;;;;;;;;
8659;;;;;;;;;;;;;;;;;;;;;;;;;
8660;1;/;/;PUNC;;;;;;;;;PUNC;/;PUNC;;;;;;;;;;
8661;2;distinct;DISTINCT;NONLEX;;;;;;;;;NONLEX;DISTINCT;NONLEX;;;;;;;;;;
8662;3;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8663;4;gt;GT;NONLEX;;;;;;;;;NONLEX;GT;NONLEX;;;;;;;;;;
8664;5;";";";";SENT;;;;;;;;;SENT;";";SENT;;;;;;;;;;
8665;;;;;;;;;;;;;;;;;;;;;;;;;
8666;1;и;И;CONJ;;;и;;;;;;CONJ;И;CONJ;;;;;;;;;;
8667;2;значит;ЗНАЧИТ;ADV -;;;т;и;ч;а;н;з;ADV;ЗНАЧИТ;ADV -;;;;;;;;;;
8668;3;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
8669;4;родители;РОДИТЕЛЬ;S m anim nom pl;;;и;л;е;т;и;д;S;РОДИТЕЛЬ;S m anim nom pl;;;;;;;;;;
8670;5;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8671;6;lt;LT;NONLEX;;;;;;;;;NONLEX;LT;NONLEX;;;;;;;;;;
8672;7;";";";";PUNC;;;;;;;;;PUNC;";";PUNC;;;;;;;;;;
8673;8;distinct;DISTINCT;NONLEX;;;;;;;;;NONLEX;DISTINCT;NONLEX;;;;;;;;;;
8674;9;form;FORM;NONLEX;;;;;;;;;NONLEX;FORM;NONLEX;;;;;;;;;;
8675;10;#ОШИБКА!;#ОШИБКА!;PUNC;;;;;;;;;PUNC;#ОШИБКА!;PUNC;;;;;;;;;;
8676;11;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8677;12;quot;QUOT;NONLEX;;;;;;;;;NONLEX;QUOT;NONLEX;;;;;;;;;;
8678;13;";";";";PUNC;;;;;;;;;PUNC;";";PUNC;;;;;;;;;;
8679;14;грят;ГРЯТА;S - anim acc pl;;;т;я;р;г;;;S;ГРЯТА;S - anim acc pl;;;;;;;;;;
8680;15;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
